 2.12817101e-05  2.00001596e+00  2.12817101e-05  2.00000000e+00 
 2.14817101e-05  2.00001596e+00  2.14817101e-05  2.00000000e+00 
 2.16817101e-05  2.00001596e+00  2.16817101e-05  2.00000000e+00 
 2.18817101e-05  2.00001596e+00  2.18817101e-05  2.00000000e+00 
 2.20817101e-05  2.00001596e+00  2.20817101e-05  2.00000000e+00 
 2.22817101e-05  2.00001596e+00  2.22817101e-05  2.00000000e+00 
 2.24817101e-05  2.00001596e+00  2.24817101e-05  2.00000000e+00 
 2.26817101e-05  2.00001596e+00  2.26817101e-05  2.00000000e+00 
 2.28817101e-05  2.00001596e+00  2.28817101e-05  2.00000000e+00 
 2.30817101e-05  2.00001596e+00  2.30817101e-05  2.00000000e+00 
 2.32817101e-05  2.00001596e+00  2.32817101e-05  2.00000000e+00 
 2.34817101e-05  2.00001596e+00  2.34817101e-05  2.00000000e+00 
 2.36817101e-05  2.00001596e+00  2.36817101e-05  2.00000000e+00 
 2.38817101e-05  2.00001596e+00  2.38817101e-05  2.00000000e+00 
 2.40817101e-05  2.00001596e+00  2.40817101e-05  2.00000000e+00 
 2.42817101e-05  2.00001596e+00  2.42817101e-05  2.00000000e+00 
 2.44817101e-05  2.00001596e+00  2.44817101e-05  2.00000000e+00 
 2.46817101e-05  2.00001596e+00  2.46817101e-05  2.00000000e+00 
 2.48817101e-05  2.00001596e+00  2.48817101e-05  2.00000000e+00 
 2.50817101e-05  2.00001596e+00  2.50817101e-05  2.00000000e+00 
 2.52817101e-05  2.00001596e+00  2.52817101e-05  2.00000000e+00 
 2.54817101e-05  2.00001596e+00  2.54817101e-05  2.00000000e+00 
 2.56817101e-05  2.00001596e+00  2.56817101e-05  2.00000000e+00 
 2.58817101e-05  2.00001596e+00  2.58817101e-05  2.00000000e+00 
 2.60817101e-05  2.00001596e+00  2.60817101e-05  2.00000000e+00 
 2.62817101e-05  2.00001596e+00  2.62817101e-05  2.00000000e+00 
 2.64817101e-05  2.00001596e+00  2.64817101e-05  2.00000000e+00 
 2.66817101e-05  2.00001596e+00  2.66817101e-05  2.00000000e+00 
 2.68817101e-05  2.00001596e+00  2.68817101e-05  2.00000000e+00 
 2.70817101e-05  2.00001596e+00  2.70817101e-05  2.00000000e+00 
 2.72817101e-05  2.00001596e+00  2.72817101e-05  2.00000000e+00 
 2.74817101e-05  2.00001596e+00  2.74817101e-05  2.00000000e+00 
 2.76817101e-05  2.00001596e+00  2.76817101e-05  2.00000000e+00 
 2.78817101e-05  2.00001596e+00  2.78817101e-05  2.00000000e+00 
 2.80817101e-05  2.00001596e+00  2.80817101e-05  2.00000000e+00 
 2.82817101e-05  2.00001596e+00  2.82817101e-05  2.00000000e+00 
 2.84817101e-05  2.00001596e+00  2.84817101e-05  2.00000000e+00 
 2.86817101e-05  2.00001596e+00  2.86817101e-05  2.00000000e+00 
 2.88817101e-05  2.00001596e+00  2.88817101e-05  2.00000000e+00 
 2.90817101e-05  2.00001596e+00  2.90817101e-05  2.00000000e+00 
 2.92817101e-05  2.00001596e+00  2.92817101e-05  2.00000000e+00 
 2.94817101e-05  2.00001596e+00  2.94817101e-05  2.00000000e+00 
 2.96817101e-05  2.00001596e+00  2.96817101e-05  2.00000000e+00 
 2.98817101e-05  2.00001596e+00  2.98817101e-05  2.00000000e+00 
 3.00817101e-05  2.00001596e+00  3.00817101e-05  2.00000000e+00 
 3.02817101e-05  2.00001596e+00  3.02817101e-05  2.00000000e+00 
