                 Candidate A LT1970A - transient 1k 100pF 10nF
                 AC Analysis  Mon Aug 24 19:36:12  2026
--------------------------------------------------------------------------------
Index   frequency       v(force)                        
--------------------------------------------------------------------------------
65	1.778279e+03	0.000000e+00,	0.000000e+00	
66	1.995262e+03	0.000000e+00,	0.000000e+00	
67	2.238721e+03	0.000000e+00,	0.000000e+00	
68	2.511886e+03	0.000000e+00,	0.000000e+00	
69	2.818383e+03	0.000000e+00,	0.000000e+00	
70	3.162278e+03	0.000000e+00,	0.000000e+00	
71	3.548134e+03	0.000000e+00,	0.000000e+00	
72	3.981072e+03	0.000000e+00,	0.000000e+00	
73	4.466836e+03	0.000000e+00,	0.000000e+00	
74	5.011872e+03	0.000000e+00,	0.000000e+00	
75	5.623413e+03	0.000000e+00,	0.000000e+00	
76	6.309573e+03	0.000000e+00,	0.000000e+00	
77	7.079458e+03	0.000000e+00,	0.000000e+00	
78	7.943282e+03	0.000000e+00,	0.000000e+00	
79	8.912509e+03	0.000000e+00,	0.000000e+00	
80	1.000000e+04	0.000000e+00,	0.000000e+00	
81	1.122018e+04	0.000000e+00,	0.000000e+00	
82	1.258925e+04	0.000000e+00,	0.000000e+00	
83	1.412538e+04	0.000000e+00,	0.000000e+00	
84	1.584893e+04	0.000000e+00,	0.000000e+00	
85	1.778279e+04	0.000000e+00,	0.000000e+00	
86	1.995262e+04	0.000000e+00,	0.000000e+00	
87	2.238721e+04	0.000000e+00,	0.000000e+00	
88	2.511886e+04	0.000000e+00,	0.000000e+00	
89	2.818383e+04	0.000000e+00,	0.000000e+00	
90	3.162278e+04	0.000000e+00,	0.000000e+00	
91	3.548134e+04	0.000000e+00,	0.000000e+00	
92	3.981072e+04	0.000000e+00,	0.000000e+00	
93	4.466836e+04	0.000000e+00,	0.000000e+00	
94	5.011872e+04	0.000000e+00,	0.000000e+00	
95	5.623413e+04	0.000000e+00,	0.000000e+00	
96	6.309573e+04	0.000000e+00,	0.000000e+00	
97	7.079458e+04	0.000000e+00,	0.000000e+00	
98	7.943282e+04	0.000000e+00,	0.000000e+00	
99	8.912509e+04	0.000000e+00,	0.000000e+00	
100	1.000000e+05	0.000000e+00,	0.000000e+00	
101	1.122018e+05	0.000000e+00,	0.000000e+00	
102	1.258925e+05	0.000000e+00,	0.000000e+00	
103	1.412538e+05	0.000000e+00,	0.000000e+00	
104	1.584893e+05	0.000000e+00,	0.000000e+00	
105	1.778279e+05	0.000000e+00,	0.000000e+00	
106	1.995262e+05	0.000000e+00,	0.000000e+00	
107	2.238721e+05	0.000000e+00,	0.000000e+00	
108	2.511886e+05	0.000000e+00,	0.000000e+00	
109	2.818383e+05	0.000000e+00,	0.000000e+00	
110	3.162278e+05	0.000000e+00,	0.000000e+00	
111	3.548134e+05	0.000000e+00,	0.000000e+00	
112	3.981072e+05	0.000000e+00,	0.000000e+00	

Index   frequency       v(force)                        
--------------------------------------------------------------------------------
113	4.466836e+05	0.000000e+00,	0.000000e+00	
114	5.011872e+05	0.000000e+00,	0.000000e+00	
115	5.623413e+05	0.000000e+00,	0.000000e+00	
116	6.309573e+05	0.000000e+00,	0.000000e+00	
117	7.079458e+05	0.000000e+00,	0.000000e+00	
118	7.943282e+05	0.000000e+00,	0.000000e+00	
119	8.912509e+05	0.000000e+00,	0.000000e+00	
120	1.000000e+06	0.000000e+00,	0.000000e+00	
121	1.122018e+06	0.000000e+00,	0.000000e+00	
122	1.258925e+06	0.000000e+00,	0.000000e+00	
123	1.412538e+06	0.000000e+00,	0.000000e+00	
124	1.584893e+06	0.000000e+00,	0.000000e+00	
125	1.778279e+06	0.000000e+00,	0.000000e+00	
126	1.995262e+06	0.000000e+00,	0.000000e+00	
127	2.238721e+06	0.000000e+00,	0.000000e+00	
128	2.511886e+06	0.000000e+00,	0.000000e+00	
129	2.818383e+06	0.000000e+00,	0.000000e+00	
130	3.162278e+06	0.000000e+00,	0.000000e+00	
131	3.548134e+06	0.000000e+00,	0.000000e+00	
132	3.981072e+06	0.000000e+00,	0.000000e+00	
133	4.466836e+06	0.000000e+00,	0.000000e+00	
134	5.011872e+06	0.000000e+00,	0.000000e+00	
135	5.623413e+06	0.000000e+00,	0.000000e+00	
136	6.309573e+06	0.000000e+00,	0.000000e+00	
137	7.079458e+06	0.000000e+00,	0.000000e+00	
138	7.943282e+06	0.000000e+00,	0.000000e+00	
139	8.912509e+06	0.000000e+00,	0.000000e+00	
140	1.000000e+07	0.000000e+00,	0.000000e+00	
